query_gene_id	subject_gene_id	percent_identity	alignment_length	forward_bitscore	forward_evalue
BW25113_RS25620	b4749	100.000	63	117.00	7.57e-28
BW25113_RS23830	b4724	100.000	186	344.00	1.20e-95
BW25113_RS08140	b1552	100.000	210	388.00	6.23e-109
BW25113_RS08145	b1553	100.000	495	915.00	0.00e+00
BW25113_RS08150	b1554	100.000	531	981.00	0.00e+00
BW25113_RS08155	b1555	100.000	309	571.00	8.78e-164
BW25113_RS08160	b1556	100.000	213	394.00	1.36e-110
BW25113_RS26155	b4776	100.000	168	311.00	1.09e-85
BW25113_RS08165	b1557	100.000	213	394.00	1.36e-110
BW25113_RS08170	b1558	100.000	210	388.00	6.23e-109
BW25113_RS25625	b4750	100.000	87	161.00	5.33e-41
BW25113_RS08175	b1559	100.000	750	1386.00	0.00e+00
BW25113_RS08180	b1560	100.000	1047	1934.00	0.00e+00
BW25113_RS08190	b1561	100.000	249	460.00	1.57e-130
BW25113_RS08195	b1562	100.000	153	283.00	2.13e-77
BW25113_RS08200	b1563	100.000	285	527.00	1.77e-150
BW25113_RS08205	b1564	100.000	237	438.00	6.97e-124
BW25113_RS23835	b1565	100.000	303	560.00	1.86e-160
BW25113_RS08210	b1566	100.000	330	610.00	2.00e-175
BW25113_RS23105	b1567	100.000	147	272.00	4.40e-74
BW25113_RS08215	b1568	100.000	276	510.00	1.72e-145
BW25113_RS08220	b1569	100.000	228	422.00	6.73e-119
BW25113_RS08225	b1570	100.000	405	749.00	0.00e+00
BW25113_RS08230	b1571	100.000	153	283.00	2.13e-77
BW25113_RS26365	b1572	100.000	126	233.00	1.73e-62
BW25113_RS08235	b1573	100.000	216	399.00	2.97e-112
BW25113_RS08245	b1575	100.000	186	344.00	1.20e-95
BW25113_RS08250	b1576	100.000	189	350.00	2.63e-97
BW25113_RS08270	b1580	100.000	1017	1879.00	0.00e+00
BW25113_RS08275	b1581	100.000	1212	2239.00	0.00e+00
BW25113_RS08280	b1582	100.000	324	599.00	4.24e-172
BW25113_RS08285	b1583	100.000	339	627.00	2.04e-180
BW25113_RS08290	b1584	100.000	558	1031.00	0.00e+00
BW25113_RS08295	b1585	100.000	708	1308.00	0.00e+00
BW25113_RS08300	b1586	100.000	303	560.00	1.86e-160
BW25113_RS08305	b1587	100.000	2424	4477.00	0.00e+00
BW25113_RS08310	b1588	100.000	2421	4471.00	0.00e+00
BW25113_RS08315	b1589	100.000	615	1136.00	0.00e+00
BW25113_RS08320	b1590	100.000	852	1574.00	0.00e+00
BW25113_RS08325	b1591	100.000	612	1131.00	0.00e+00
BW25113_RS08330	b1592	100.000	1254	2316.00	0.00e+00
BW25113_RS08335	b1593	100.000	693	1280.00	0.00e+00
BW25113_RS08340	b1594	100.000	1218	2250.00	0.00e+00
BW25113_RS08345	b1595	100.000	891	1646.00	0.00e+00
BW25113_RS08350	b1596	100.000	1251	2311.00	0.00e+00
BW25113_RS08355	b1597	100.000	306	566.00	4.04e-162
BW25113_RS08360	b4601	100.000	81	150.00	1.05e-37
BW25113_RS08365	b1598	100.000	819	1513.00	0.00e+00
BW25113_RS08370	b1599	100.000	327	604.00	9.20e-174
BW25113_RS08375	b1600	100.000	363	671.00	0.00e+00
BW25113_RS08380	b1601	100.000	1032	1906.00	0.00e+00
BW25113_RS08385	b1602	100.000	1386	2560.00	0.00e+00
BW25113_RS08390	b1603	100.000	1530	2826.00	0.00e+00
BW25113_RS08395	b1604	100.000	942	1740.00	0.00e+00
BW25113_RS08400	b1605	100.000	1380	2549.00	0.00e+00
BW25113_RS08405	b1606	100.000	720	1330.00	0.00e+00
BW25113_RS08410	b1607	100.000	333	616.00	4.33e-177
BW25113_RS08415	b1608	100.000	717	1325.00	0.00e+00
BW25113_RS08420	b1609	100.000	1299	2399.00	0.00e+00
BW25113_RS08425	b1610	100.000	927	1712.00	0.00e+00
BW25113_RS08430	b1611	100.000	1401	2588.00	0.00e+00
BW25113_RS08435	b1612	100.000	1644	3037.00	0.00e+00
BW25113_RS08440	b1613	100.000	1173	2167.00	0.00e+00
BW25113_RS08445	b1614	100.000	1506	2782.00	0.00e+00
BW25113_RS08450	b1615	100.000	1263	2333.00	0.00e+00
BW25113_RS08455	b1616	100.000	1371	2532.00	0.00e+00
BW25113_RS08460	b1617	100.000	1809	3341.00	0.00e+00
BW25113_RS08465	b1618	100.000	588	1086.00	0.00e+00
BW25113_RS08470	b1619	100.000	765	1413.00	0.00e+00
BW25113_RS08475	b1620	100.000	1026	1895.00	0.00e+00
BW25113_RS08480	b1621	100.000	1590	2937.00	0.00e+00
BW25113_RS08485	b1622	100.000	1170	2161.00	0.00e+00
BW25113_RS08490	b1623	100.000	999	1845.00	0.00e+00
BW25113_RS08495	b1624	100.000	1038	1917.00	0.00e+00
BW25113_RS08500	b4409	100.000	123	228.00	7.84e-61
BW25113_RS08505	b1625	100.000	213	394.00	1.36e-110
BW25113_RS08510	b1626	100.000	438	809.00	0.00e+00
BW25113_RS08515	b1627	100.000	579	1070.00	0.00e+00
BW25113_RS08520	b1628	100.000	576	1064.00	0.00e+00
BW25113_RS08525	b1629	100.000	2220	4100.00	0.00e+00
BW25113_RS08530	b1630	100.000	1056	1951.00	0.00e+00
BW25113_RS08535	b1631	100.000	618	1142.00	0.00e+00
BW25113_RS08540	b1632	100.000	693	1280.00	0.00e+00
BW25113_RS08545	b1633	100.000	633	1170.00	0.00e+00
BW25113_RS08555	b1634	100.000	1500	2771.00	0.00e+00
BW25113_RS08560	b1635	100.000	603	1114.00	0.00e+00
BW25113_RS08565	b1636	100.000	861	1591.00	0.00e+00
BW25113_RS08570	b1637	100.000	1272	2350.00	0.00e+00
BW25113_RS08575	b1638	100.000	654	1208.00	0.00e+00
BW25113_RS08580	b1639	100.000	327	604.00	9.20e-174
BW25113_RS08585	b1640	100.000	1107	2045.00	0.00e+00
BW25113_RS08590	b1641	100.000	465	859.00	0.00e+00
BW25113_RS08595	b1642	100.000	432	798.00	0.00e+00
BW25113_RS08600	b1643	100.000	234	433.00	3.20e-122
BW25113_RS08605	b1644	100.000	855	1580.00	0.00e+00
BW25113_RS08610	b1645	100.000	2010	3712.00	0.00e+00
BW25113_RS08615	b1646	100.000	519	959.00	0.00e+00
BW25113_RS08620	b1647	100.000	894	1652.00	0.00e+00
BW25113_RS08625	b1648	100.000	237	438.00	6.97e-124
BW25113_RS08630	b1649	100.000	597	1103.00	0.00e+00
BW25113_RS08635	b1650	100.000	1095	2023.00	0.00e+00
BW25113_RS08640	b1651	100.000	405	749.00	0.00e+00
BW25113_RS08645	b1652	100.000	645	1192.00	0.00e+00
BW25113_RS08650	b1653	100.000	4614	8521.00	0.00e+00
BW25113_RS08655	b1654	100.000	345	638.00	0.00e+00
BW25113_RS08660	b1655	100.000	813	1502.00	0.00e+00
BW25113_RS08665	b1656	100.000	579	1070.00	0.00e+00
BW25113_RS08670	b1657	100.000	1167	2156.00	0.00e+00
BW25113_RS08675	b4602	100.000	87	161.00	5.33e-41
BW25113_RS08680	b1658	100.000	1023	1890.00	0.00e+00
BW25113_RS08685	b1659	100.000	930	1718.00	0.00e+00
BW25113_RS08690	b1660	100.000	1209	2233.00	0.00e+00
BW25113_RS08695	b1661	100.000	1146	2117.00	0.00e+00
BW25113_RS08700	b1662	100.000	639	1181.00	0.00e+00
BW25113_RS08705	b1663	100.000	1371	2532.00	0.00e+00
BW25113_RS08710	b1664	100.000	1254	2316.00	0.00e+00
BW25113_RS08725	b1667	100.000	303	560.00	1.86e-160
BW25113_RS08730	b1668	100.000	1602	2959.00	0.00e+00
BW25113_RS08735	b1669	100.000	810	1496.00	0.00e+00
BW25113_RS08740	b1670	100.000	783	1447.00	0.00e+00
BW25113_RS08745	b1671	100.000	666	1230.00	0.00e+00
BW25113_RS08750	b1672	100.000	636	1175.00	0.00e+00
BW25113_RS08755	b1673	100.000	2100	3879.00	0.00e+00
BW25113_RS08760	b1674	100.000	624	1153.00	0.00e+00
BW25113_RS08765	b1675	100.000	207	383.00	2.85e-107
BW25113_RS26160	b4817	100.000	192	355.00	5.76e-99
BW25113_RS08770	b1676	100.000	1410	2604.00	0.00e+00
BW25113_RS08775	b1677	100.000	234	433.00	3.20e-122
BW25113_RS08780	b1678	100.000	1002	1851.00	0.00e+00
BW25113_RS08785	b1679	100.000	414	765.00	0.00e+00
BW25113_RS08790	b1680	100.000	1218	2250.00	0.00e+00
BW25113_RS08795	b1681	100.000	1269	2344.00	0.00e+00
BW25113_RS08800	b1682	100.000	744	1375.00	0.00e+00
BW25113_RS08805	b1683	100.000	1485	2743.00	0.00e+00
BW25113_RS08810	b1684	100.000	366	676.00	0.00e+00
BW25113_RS08815	b1685	100.000	186	344.00	1.20e-95
BW25113_RS08820	b1686	100.000	408	754.00	0.00e+00
BW25113_RS08825	b1687	100.000	3054	5640.00	0.00e+00
BW25113_RS08830	b1688	100.000	1110	2050.00	0.00e+00
BW25113_RS08835	b1689	100.000	354	654.00	0.00e+00
BW25113_RS08840	b1690	100.000	1212	2239.00	0.00e+00
BW25113_RS08845	b1691	100.000	1263	2333.00	0.00e+00
BW25113_RS08850	b1692	100.000	864	1596.00	0.00e+00
BW25113_RS08855	b1693	100.000	756	1397.00	0.00e+00
BW25113_RS08860	b1694	100.000	1593	2942.00	0.00e+00
BW25113_RS08865	b1695	100.000	1149	2122.00	0.00e+00
BW25113_RS08870	b1696	100.000	909	1679.00	0.00e+00
BW25113_RS08880	b1697	100.000	762	1408.00	0.00e+00
BW25113_RS08885	b1698	100.000	936	1729.00	0.00e+00
BW25113_RS08890	b1699	100.000	1287	2377.00	0.00e+00
BW25113_RS08895	b1700	100.000	291	538.00	8.35e-154
BW25113_RS08900	b1701	100.000	1644	3037.00	0.00e+00
BW25113_RS08905	b1702	100.000	2376	4388.00	0.00e+00
BW25113_RS08915	b1703	100.000	831	1535.00	0.00e+00
BW25113_RS08920	b1704	100.000	1044	1929.00	0.00e+00
BW25113_RS08925	b1705	100.000	189	350.00	2.63e-97
BW25113_RS08930	b1706	100.000	1434	2649.00	0.00e+00
BW25113_RS08935	b1707	100.000	711	1314.00	0.00e+00
BW25113_RS08940	b1708	100.000	462	854.00	0.00e+00
BW25113_RS08945	b1709	100.000	747	1380.00	0.00e+00
BW25113_RS08950	b1710	100.000	549	1014.00	0.00e+00
BW25113_RS08955	b1711	100.000	978	1807.00	0.00e+00
BW25113_RS08960	b1712	100.000	297	549.00	3.94e-157
BW25113_RS08965	b1713	100.000	2385	4405.00	0.00e+00
BW25113_RS08970	b1714	100.000	981	1812.00	0.00e+00
BW25113_RS08980	b1716	100.000	354	654.00	0.00e+00
BW25113_RS08985	b1717	100.000	195	361.00	1.26e-100
BW25113_RS08990	b1718	100.000	540	998.00	0.00e+00
BW25113_RS08995	b1719	100.000	1926	3557.00	0.00e+00
BW25113_RS09005	b4535	100.000	105	195.00	6.56e-51
BW25113_RS09010	b1722	100.000	756	1397.00	0.00e+00
BW25113_RS09015	b1723	100.000	927	1712.00	0.00e+00
BW25113_RS09020	b1724	100.000	288	532.00	3.84e-152
BW25113_RS09025	b1725	100.000	858	1585.00	0.00e+00
BW25113_RS09030	b1726	100.000	534	987.00	0.00e+00
BW25113_RS09035	b1727	100.000	666	1230.00	0.00e+00
BW25113_RS09040	b1728	100.000	588	1086.00	0.00e+00
BW25113_RS09045	b1729	100.000	1389	2566.00	0.00e+00
BW25113_RS09050	b1730	100.000	801	1480.00	0.00e+00
BW25113_RS09055	b1731	100.000	240	444.00	1.66e-125
BW25113_RS09060	b1732	100.000	2259	4172.00	0.00e+00
BW25113_RS09065	b1733	100.000	747	1380.00	0.00e+00
BW25113_RS09070	b1734	100.000	1350	2494.00	0.00e+00
BW25113_RS09075	b1735	100.000	840	1552.00	0.00e+00
BW25113_RS09080	b1736	100.000	348	643.00	0.00e+00
BW25113_RS09085	b1737	100.000	1356	2505.00	0.00e+00
BW25113_RS09090	b1738	100.000	318	588.00	8.99e-169
BW25113_RS09095	b1739	100.000	336	621.00	9.41e-179
BW25113_RS09100	b1740	100.000	825	1524.00	0.00e+00
BW25113_RS09110	b1741	100.000	885	1635.00	0.00e+00
BW25113_RS09115	b1742	100.000	573	1059.00	0.00e+00
BW25113_RS09120	b1743	100.000	483	893.00	0.00e+00
BW25113_RS09125	b1744	100.000	966	1784.00	0.00e+00
BW25113_RS09130	b1745	100.000	1341	2477.00	0.00e+00
BW25113_RS09135	b1746	100.000	1476	2726.00	0.00e+00
BW25113_RS09140	b1747	100.000	1032	1906.00	0.00e+00
BW25113_RS09145	b1748	100.000	1218	2250.00	0.00e+00
BW25113_RS09150	b1749	100.000	804	1485.00	0.00e+00
BW25113_RS09155	b1750	100.000	708	1308.00	0.00e+00
BW25113_RS09160	b1751	100.000	675	1247.00	0.00e+00
BW25113_RS09165	b1752	100.000	705	1303.00	0.00e+00
BW25113_RS09170	b1753	100.000	546	1009.00	0.00e+00
BW25113_RS09175	b1754	100.000	1164	2150.00	0.00e+00
BW25113_RS09180	b1755	100.000	1533	2832.00	0.00e+00
BW25113_RS09185	b1756	100.000	651	1203.00	0.00e+00
BW25113_RS09190	b1757	100.000	1305	2410.00	0.00e+00
BW25113_RS09195	b1758	100.000	618	1142.00	0.00e+00
BW25113_RS09200	b1759	100.000	405	749.00	0.00e+00
BW25113_RS09205	b1760	100.000	270	499.00	3.63e-142
BW25113_RS09210	b1761	100.000	1341	2477.00	0.00e+00
BW25113_RS09215	b1762	100.000	1038	1917.00	0.00e+00
BW25113_RS09220	b1763	100.000	1959	3618.00	0.00e+00
BW25113_RS09225	b1764	100.000	1041	1923.00	0.00e+00
BW25113_RS09235	b1765	100.000	549	1014.00	0.00e+00
BW25113_RS09245	b1766	100.000	1854	3424.00	0.00e+00
BW25113_RS09250	b1767	100.000	1014	1873.00	0.00e+00
BW25113_RS09255	b1768	100.000	639	1181.00	0.00e+00
BW25113_RS09260	b1769	100.000	1356	2505.00	0.00e+00
BW25113_RS09265	b1770	100.000	756	1397.00	0.00e+00
BW25113_RS09270	b1771	100.000	978	1807.00	0.00e+00
BW25113_RS09275	b1772	100.000	945	1746.00	0.00e+00
BW25113_RS09280	b1773	100.000	834	1541.00	0.00e+00
BW25113_RS09285	b1774	100.000	1041	1923.00	0.00e+00
BW25113_RS09290	b1775	100.000	1377	2543.00	0.00e+00
BW25113_RS09295	b1776	100.000	1074	1984.00	0.00e+00
BW25113_RS09300	b1777	100.000	270	499.00	3.63e-142
BW25113_RS09305	b1778	100.000	411	760.00	0.00e+00
BW25113_RS09310	b1779	100.000	993	1834.00	0.00e+00
BW25113_RS09315	b1780	100.000	882	1629.00	0.00e+00
BW25113_RS09320	b1781	100.000	852	1574.00	0.00e+00
BW25113_RS09325	b1782	100.000	744	1375.00	0.00e+00
BW25113_RS09330	b1783	100.000	1932	3568.00	0.00e+00
BW25113_RS09335	b1784	100.000	1281	2366.00	0.00e+00
BW25113_RS09340	b1785	100.000	1473	2721.00	0.00e+00
BW25113_RS09345	b1786	100.000	1488	2748.00	0.00e+00
BW25113_RS09350	b1787	100.000	501	926.00	0.00e+00
BW25113_RS09355	b1788	100.000	102	189.00	2.95e-49
BW25113_RS09360	b1789	100.000	444	821.00	0.00e+00
BW25113_RS09365	b1790	100.000	819	1513.00	0.00e+00
BW25113_RS09370	b1791	100.000	1179	2178.00	0.00e+00
BW25113_RS09375	b1792	100.000	345	638.00	0.00e+00
BW25113_RS09380	b1793	100.000	252	466.00	3.42e-132
BW25113_RS09385	b1794	100.000	1023	1890.00	0.00e+00
BW25113_RS09390	b4676	100.000	96	178.00	5.99e-46
BW25113_RS25115	b4675	100.000	72	134.00	9.06e-33
BW25113_RS09395	b1795	100.000	246	455.00	7.21e-129
BW25113_RS09400	b1796	100.000	180	333.00	2.51e-92
BW25113_RS09405	b1797	100.000	357	660.00	0.00e+00
BW25113_RS09410	b1798	100.000	636	1175.00	0.00e+00
BW25113_RS09415	b1799	100.000	921	1701.00	0.00e+00
BW25113_RS09420	b1800	100.000	1083	2001.00	0.00e+00
BW25113_RS09425	b1801	100.000	1443	2665.00	0.00e+00
BW25113_RS09430	b1802	100.000	1122	2073.00	0.00e+00
BW25113_RS09435	b1803	100.000	963	1779.00	0.00e+00
BW25113_RS09440	b1804	100.000	1113	2056.00	0.00e+00
BW25113_RS09445	b1805	100.000	1683	3109.00	0.00e+00
BW25113_RS09450	b1806	100.000	579	1070.00	0.00e+00
BW25113_RS09455	b1807	100.000	693	1280.00	0.00e+00
BW25113_RS09460	b1808	100.000	1908	3524.00	0.00e+00
BW25113_RS09465	b1809	100.000	342	632.00	0.00e+00
BW25113_RS09470	b1810	100.000	297	549.00	3.94e-157
BW25113_RS09475	b1811	100.000	177	327.00	1.15e-90
BW25113_RS09480	b1812	100.000	1359	2510.00	0.00e+00
BW25113_RS09485	b1813	100.000	576	1064.00	0.00e+00
BW25113_RS09490	b1814	100.000	1362	2516.00	0.00e+00
BW25113_RS09495	b1815	100.000	1596	2948.00	0.00e+00
BW25113_RS09500	b1816	100.000	1554	2870.00	0.00e+00
BW25113_RS26370	b4751	100.000	156	289.00	4.68e-79
BW25113_RS09510	b1817	100.000	969	1790.00	0.00e+00
BW25113_RS09515	b1818	100.000	798	1474.00	0.00e+00
BW25113_RS09520	b1819	100.000	849	1568.00	0.00e+00
BW25113_RS09525	b1820	100.000	456	843.00	0.00e+00
BW25113_RS09535	b1821	100.000	564	1042.00	0.00e+00
BW25113_RS09540	b1822	100.000	807	1491.00	0.00e+00
BW25113_RS09545	b1823	100.000	207	383.00	2.85e-107
BW25113_RS09550	b1824	100.000	141	261.00	9.08e-71
BW25113_RS09560	b1825	100.000	285	527.00	1.77e-150
BW25113_RS09565	b1826	100.000	141	261.00	9.08e-71
BW25113_RS09570	b4536	100.000	237	438.00	6.97e-124
BW25113_RS09575	b1827	100.000	789	1458.00	0.00e+00
BW25113_RS09580	b1828	100.000	1371	2532.00	0.00e+00
BW25113_RS09585	b1829	100.000	879	1624.00	0.00e+00
BW25113_RS09590	b1830	100.000	2046	3779.00	0.00e+00
BW25113_RS09595	b1831	100.000	696	1286.00	0.00e+00
BW25113_RS09600	b1832	100.000	495	915.00	0.00e+00
BW25113_RS09605	b1833	100.000	1281	2366.00	0.00e+00
BW25113_RS09610	b1834	100.000	2631	4859.00	0.00e+00
BW25113_RS09615	b1835	100.000	1437	2654.00	0.00e+00
BW25113_RS09620	b1836	100.000	234	433.00	3.20e-122
BW25113_RS09625	b1837	100.000	189	350.00	2.63e-97
BW25113_RS09630	b1838	100.000	654	1208.00	0.00e+00
BW25113_RS09640	b1839	100.000	339	627.00	2.04e-180
BW25113_RS09645	b1840	100.000	870	1607.00	0.00e+00
BW25113_RS09650	b1841	100.000	372	688.00	0.00e+00
BW25113_RS09655	b1842	100.000	228	422.00	6.73e-119
BW25113_RS09660	b1843	100.000	654	1208.00	0.00e+00
BW25113_RS09665	b1844	100.000	660	1219.00	0.00e+00
BW25113_RS09670	b1845	100.000	2058	3801.00	0.00e+00
BW25113_RS09675	b1846	100.000	657	1214.00	0.00e+00
BW25113_RS09685	b1847	100.000	354	654.00	0.00e+00
BW25113_RS09690	b1848	100.000	288	532.00	3.84e-152
BW25113_RS09695	b1849	100.000	1176	2172.00	0.00e+00
BW25113_RS09700	b1850	100.000	639	1181.00	0.00e+00
BW25113_RS09705	b1851	100.000	1809	3341.00	0.00e+00
BW25113_RS09710	b1852	100.000	1473	2721.00	0.00e+00
BW25113_RS09720	b1853	100.000	867	1602.00	0.00e+00
BW25113_RS09725	b1854	100.000	1440	2660.00	0.00e+00
BW25113_RS09730	b1855	100.000	969	1790.00	0.00e+00
BW25113_RS09735	b1856	100.000	1320	2438.00	0.00e+00
BW25113_RS09740	b1857	100.000	930	1718.00	0.00e+00
BW25113_RS09745	b1858	100.000	753	1391.00	0.00e+00
BW25113_RS09750	b1859	100.000	783	1447.00	0.00e+00
BW25113_RS09755	b1860	100.000	1008	1862.00	0.00e+00
BW25113_RS09760	b1861	100.000	609	1125.00	0.00e+00
BW25113_RS25125	b4677	100.000	63	117.00	7.57e-28
BW25113_RS09765	b1862	100.000	600	1109.00	0.00e+00
BW25113_RS09770	b1863	100.000	519	959.00	0.00e+00
BW25113_RS09775	b1864	100.000	738	1363.00	0.00e+00
BW25113_RS09780	b1865	100.000	450	832.00	0.00e+00
BW25113_RS09785	b1866	100.000	1770	3269.00	0.00e+00
BW25113_RS09790	b1867	100.000	564	1042.00	0.00e+00
BW25113_RS09795	b1868	100.000	816	1507.00	0.00e+00
BW25113_RS09800	b1869	100.000	393	726.00	0.00e+00
BW25113_RS09805	b1870	100.000	741	1369.00	0.00e+00
BW25113_RS09810	b1871	100.000	969	1790.00	0.00e+00
BW25113_RS09815	b1872	100.000	2427	4482.00	0.00e+00
BW25113_RS09820	b1873	100.000	1098	2028.00	0.00e+00
BW25113_RS09825	b1874	100.000	744	1375.00	0.00e+00
BW25113_RS09830	b1875	100.000	564	1042.00	0.00e+00
BW25113_RS09835	b1876	100.000	1731	3197.00	0.00e+00
BW25113_RS26165	b4778	100.000	42	78.70	1.95e-16
BW25113_RS09840	b1877	100.000	486	898.00	0.00e+00
BW25113_RS09845	b1878	100.000	390	721.00	0.00e+00
BW25113_RS09850	b1879	100.000	2076	3834.00	0.00e+00
BW25113_RS09855	b1880	100.000	1146	2117.00	0.00e+00
BW25113_RS09860	b1881	100.000	642	1186.00	0.00e+00
BW25113_RS09865	b1882	100.000	387	715.00	0.00e+00
BW25113_RS09870	b1883	100.000	1047	1934.00	0.00e+00
BW25113_RS09875	b1884	100.000	858	1585.00	0.00e+00
BW25113_RS09880	b1885	100.000	1599	2953.00	0.00e+00
BW25113_RS09885	b1886	100.000	1659	3064.00	0.00e+00
BW25113_RS09890	b1887	100.000	501	926.00	0.00e+00
BW25113_RS09895	b1888	100.000	1962	3624.00	0.00e+00
BW25113_RS09900	b1889	100.000	924	1707.00	0.00e+00
BW25113_RS09905	b1890	100.000	885	1635.00	0.00e+00
BW25113_RS09910	b1891	100.000	576	1064.00	0.00e+00
BW25113_RS09915	b1892	100.000	348	643.00	0.00e+00
BW25113_RS09920	b1895	100.000	426	787.00	0.00e+00
BW25113_RS09925	b1896	100.000	1422	2627.00	0.00e+00
BW25113_RS09930	b1897	100.000	798	1474.00	0.00e+00
BW25113_RS09935	b4460	100.000	984	1818.00	0.00e+00
BW25113_RS09940	b1900	100.000	1512	2793.00	0.00e+00
BW25113_RS09945	b1901	100.000	987	1823.00	0.00e+00
BW25113_RS09950	b1902	100.000	501	926.00	0.00e+00
BW25113_RS09955	b4537	100.000	249	460.00	1.57e-130
BW25113_RS25130	b4663	100.000	84	156.00	2.37e-39
BW25113_RS09965	b1904	100.000	321	593.00	1.95e-170
BW25113_RS09970	b1905	100.000	495	915.00	0.00e+00
BW25113_RS09975	b1906	100.000	237	438.00	6.97e-124
BW25113_RS09980	b1907	100.000	1209	2233.00	0.00e+00
BW25113_RS09985	b1908	100.000	663	1225.00	0.00e+00
BW25113_RS10005	b1912	100.000	546	1009.00	0.00e+00
BW25113_RS10010	b1913	100.000	1830	3380.00	0.00e+00
BW25113_RS10015	b1914	100.000	654	1208.00	0.00e+00
BW25113_RS25650	b4752	100.000	174	322.00	5.23e-89
BW25113_RS10025	b1915	100.000	222	411.00	1.41e-115
BW25113_RS10030	b1916	100.000	720	1330.00	0.00e+00
BW25113_RS10035	b1917	100.000	750	1386.00	0.00e+00
BW25113_RS10040	b1918	100.000	666	1230.00	0.00e+00
BW25113_RS10045	b1919	100.000	984	1818.00	0.00e+00
BW25113_RS10050	b1920	100.000	798	1474.00	0.00e+00
BW25113_RS10055	b1921	100.000	549	1014.00	0.00e+00
BW25113_RS10060	b1922	100.000	717	1325.00	0.00e+00
BW25113_RS10065	b1923	100.000	1494	2760.00	0.00e+00
BW25113_RS10070	b1924	100.000	1404	2593.00	0.00e+00
BW25113_RS10075	b1925	100.000	408	754.00	0.00e+00
BW25113_RS10080	b1926	100.000	363	671.00	0.00e+00
BW25113_RS10085	b1927	100.000	1485	2743.00	0.00e+00
BW25113_RS10090	b1928	100.000	411	760.00	0.00e+00
BW25113_RS10095	b1929	100.000	1203	2222.00	0.00e+00
BW25113_RS10100	b1930	100.000	231	427.00	1.47e-120
BW25113_RS10105	b1931	100.000	666	1230.00	0.00e+00
BW25113_RS10110	b1932	100.000	477	881.00	0.00e+00
BW25113_RS10130	b1937	100.000	312	577.00	1.91e-165
BW25113_RS10135	b1938	100.000	1656	3059.00	0.00e+00
BW25113_RS10140	b1939	100.000	993	1834.00	0.00e+00
BW25113_RS10145	b1940	100.000	684	1264.00	0.00e+00
BW25113_RS10150	b1941	100.000	1371	2532.00	0.00e+00
BW25113_RS10155	b1942	100.000	441	815.00	0.00e+00
BW25113_RS10160	b1943	100.000	1125	2078.00	0.00e+00
BW25113_RS10165	b1944	100.000	462	854.00	0.00e+00
BW25113_RS10170	b1945	100.000	1002	1851.00	0.00e+00
BW25113_RS10175	b1946	100.000	411	760.00	0.00e+00
BW25113_RS10180	b1947	100.000	363	671.00	0.00e+00
BW25113_RS10185	b1948	100.000	735	1358.00	0.00e+00
BW25113_RS10190	b1949	100.000	267	494.00	1.67e-140
BW25113_RS10195	b1950	100.000	783	1447.00	0.00e+00
BW25113_RS10200	b1951	100.000	621	1147.00	0.00e+00
BW25113_RS10205	b1952	100.000	186	344.00	1.20e-95
BW25113_RS10210	b1953	100.000	225	416.00	3.08e-117
BW25113_RS10215	b1955	100.000	813	1502.00	0.00e+00
BW25113_RS10220	b1956	100.000	1692	3125.00	0.00e+00
BW25113_RS10225	b1957	100.000	180	333.00	2.51e-92
BW25113_RS10230	b1958	100.000	915	1690.00	0.00e+00
BW25113_RS10235	b1959	100.000	918	1696.00	0.00e+00
BW25113_RS10240	b1960	100.000	468	865.00	0.00e+00
BW25113_RS10245	b1961	100.000	1416	2615.00	0.00e+00
BW25113_RS10250	b1962	100.000	693	1280.00	0.00e+00
BW25113_RS10255	b1963	100.000	279	516.00	3.74e-147
BW25113_RS10275	b1967	100.000	849	1568.00	0.00e+00
BW25113_RS10280	b1968	100.000	1356	2505.00	0.00e+00
BW25113_RS10285	b1969	100.000	669	1236.00	0.00e+00
BW25113_RS10290	b1970	100.000	411	760.00	0.00e+00
BW25113_RS10295	b1971	100.000	1002	1851.00	0.00e+00
BW25113_RS10300	b1972	100.000	633	1170.00	0.00e+00
BW25113_RS10305	b1973	100.000	648	1197.00	0.00e+00
BW25113_RS10310	b1974	100.000	528	976.00	0.00e+00
BW25113_RS10325	b1976	100.000	795	1469.00	0.00e+00
BW25113_RS10335	b1978	100.000	7017	12959.00	0.00e+00
BW25113_RS10345	b1981	100.000	1314	2427.00	0.00e+00
BW25113_RS10350	b1982	100.000	1452	2682.00	0.00e+00
BW25113_RS10355	b1983	100.000	714	1319.00	0.00e+00
BW25113_RS10365	b1985	100.000	1485	2743.00	0.00e+00
BW25113_RS10375	b1987	100.000	948	1751.00	0.00e+00
BW25113_RS10380	b1988	100.000	915	1690.00	0.00e+00
BW25113_RS10390	b1990	100.000	930	1718.00	0.00e+00
BW25113_RS10395	b1991	100.000	1077	1989.00	0.00e+00
BW25113_RS10400	b1992	100.000	741	1369.00	0.00e+00
BW25113_RS10405	b1993	100.000	543	1003.00	0.00e+00
BW25113_RS10415	b1994	100.000	978	1807.00	0.00e+00
BW25113_RS24005	b4582	100.000	303	560.00	1.86e-160
BW25113_RS10445	b2000	100.000	3117	5757.00	0.00e+00
BW25113_RS10450	b2001	100.000	1530	2826.00	0.00e+00
BW25113_RS25165	b2002	100.000	444	821.00	0.00e+00
BW25113_RS10460	b2003	100.000	219	405.00	6.48e-114
BW25113_RS10465	b2004	100.000	366	676.00	0.00e+00
